date,open,high,low,close,adj_close,volume,daily_return,log_return,rolling_volatility,moving_average,absolute_range,relative_range_on_open,relative_range_on_close,open_close_range,upper_shadow,lower_shadow
2019-12-30,10.039999961853027,10.130000114440918,9.9399995803833,10.050000190734863,10.050000190734863,228500,-0.0009940584954982734,-0.000994552899316048,,9.974000167846679,0.1900005340576172,0.01892435605373746,0.01890552541807705,0.010000228881835938,0.07999992370605469,0.10000038146972656
2019-12-31,10.020000457763672,10.109999656677246,10.0,10.029999732971191,10.029999732971191,93300,-0.00199009526209859,-0.0019920781328459647,,10.000000190734863,0.1099996566772461,0.010978009146897437,0.010967064766278,0.009999275207519531,0.07999992370605469,0.020000457763671875
2020-01-02,10.010000228881836,10.4399995803833,10.010000228881836,10.270000457763672,10.270000457763672,200700,0.023928288253441954,0.023646493162532867,,10.084000205993652,0.42999935150146484,0.04295697718974956,0.04186945787099786,0.26000022888183594,0.1699991226196289,0.0
2020-01-03,10.270000457763672,10.510000228881836,10.270000457763672,10.399999618530272,10.399999618530272,88200,0.012658145566909473,0.012578700954180011,,10.16200008392334,0.23999977111816406,0.023369012699189777,0.02307690191550996,0.1299991607665998,0.11000061035156428,0.0
2020-01-06,10.4399995803833,11.140000343322754,10.4399995803833,10.859999656677246,10.859999656677246,483800,0.044230774521122784,0.04328051342473094,,10.32199993133545,0.7000007629394531,0.06704988420255788,0.06445679420524283,0.4200000762939453,0.2800006866455078,0.0
2020-01-07,11.229999542236328,12.8100004196167,11.199999809265137,11.960000038146973,11.960000038146973,1380800,0.10128917276653815,0.09648146881975617,0.02783786220692898,10.703999900817871,1.6100006103515625,0.14336604416556806,0.1346154352187618,0.7300004959106445,0.8500003814697266,0.029999732971191406
2020-01-08,11.5,12.869999885559082,11.399999618530272,12.5600004196167,12.5600004196167,544700,0.0501672558157189,0.0489494427369932,0.027339479896354456,11.210000038146973,1.4700002670288104,0.1278261101764183,0.11703823391063797,1.0600004196166992,0.3099994659423828,0.10000038146972834
2020-01-09,13.010000228881836,14.239999771118164,12.984999656677246,13.539999961853027,13.539999961853027,830000,0.07802543865410438,0.07513107021775012,0.031062095862793203,11.863999938964843,1.255000114440918,0.09646426536218292,0.09268833958468962,0.5299997329711914,0.6999998092651367,0.025000572204589844
2020-01-10,13.989999771118164,15.869999885559082,13.800000190734863,15.81999969482422,15.81999969482422,794300,0.16838993643979028,0.155626678382228,0.046037633360095934,12.947999954223633,2.0699996948242188,0.14796281120015858,0.13084701231071794,1.8299999237060565,0.050000190734861505,0.18999958038330078
2020-01-13,16.399999618530273,16.600000381469727,14.630000114440918,15.68000030517578,15.68000030517578,1019000,-0.008849519111826853,-0.008888908664000272,0.04657312670074652,13.91200008392334,1.9700002670288086,0.1201219702958356,0.12563776968668394,-0.719999313354494,0.20000076293945312,1.0500001907348615
2020-01-14,15.18000030517578,15.199999809265137,12.300000190734863,12.479999542236328,12.479999542236328,1485000,-0.20408167733792515,-0.22825870812350324,0.081480783427577,14.01599998474121,2.8999996185302734,0.19104081424435074,0.2323717728286562,-2.7000007629394513,0.019999504089357245,0.17999935150146484
2020-01-15,12.93000030517578,14.09000015258789,12.850000381469728,14.09000015258789,14.09000015258789,749700,0.12900646389471437,0.1213380104786057,0.0858048701077297,14.32199993133545,1.2399997711181623,0.09590098544868556,0.0880056605883296,1.1599998474121112,0.0,0.07999992370605113
2020-01-16,14.5,14.501999855041504,13.770000457763672,14.119999885559082,14.119999885559082,519900,0.00212915064913477,0.0021268872201098965,0.08565368521972459,14.43799991607666,0.731999397277832,0.050482717053643586,0.051841317507832864,-0.38000011444091797,0.0019998550415039062,0.34999942779541016
2020-01-17,14.260000228881836,14.439000129699709,13.600000381469728,14.199999809265137,14.199999809265137,475700,0.005665717022269368,0.005649727214966926,0.0857651079342396,14.113999938964843,0.8389997482299805,0.05883588602829697,0.05908449010559525,-0.06000041961669922,0.17899990081787287,0.5999994277954084
2020-01-21,14.229999542236328,14.229999542236328,13.75,14.010000228881836,14.010000228881836,322700,-0.013380252319393104,-0.013470574489233389,0.0861781318865638,13.779999923706054,0.4799995422363281,0.03373152197311268,0.03426120873622839,-0.2199993133544922,0.0,0.26000022888183594
2020-01-22,14.06999969482422,15.529999732971191,13.960000038146973,14.289999961853027,14.289999961853027,1352500,0.019985705096133177,0.019788612586340015,0.08594740656233077,14.142000007629395,1.5699996948242188,0.11158491321089066,0.10986701882542428,0.22000026702880682,1.239999771118164,0.10999965667724787
2020-01-23,14.43000030517578,14.800000190734863,14.220000267028809,14.520000457763672,14.520000457763672,382900,0.016095206194865597,0.01596705165078438,0.08569214773492721,14.228000068664551,0.5799999237060547,0.04019403405681282,0.03994489706754352,0.0900001525878924,0.2799997329711914,0.21000003814697088
2020-01-24,14.510000228881836,14.663999557495115,13.350000381469728,13.739999771118164,13.739999771118164,430500,-0.053719053860528665,-0.05521577078693651,0.08814314721073621,14.152000045776367,1.313999176025387,0.09055817748437389,0.09563312939694857,-0.7700004577636719,0.15399932861327947,0.3899993896484357
2020-01-27,13.279999732971191,13.279999732971191,12.539999961853027,12.800000190734863,12.800000190734863,310400,-0.06841336215734184,-0.070866084309404,0.0911855142544455,13.872000122070313,0.7399997711181641,0.05572287545163984,0.057812481257133466,-0.4799995422363281,0.0,0.26000022888183594
2020-01-28,12.90999984741211,13.670000076293944,12.8100004196167,13.229999542236328,13.229999542236328,128800,0.03359369883546681,0.03304175769970241,0.09098751908441849,13.715999984741211,0.8599996566772443,0.06661500130456134,0.06500375558832971,0.31999969482421875,0.4400005340576154,0.09999942779541016
2020-01-29,13.300000190734863,13.802000045776367,13.109999656677246,13.1899995803833,13.1899995803833,167100,-0.0030234288161030687,-0.0030280086104572668,0.0880590920198721,13.495999908447265,0.6920003890991211,0.05203010369738093,0.05246401903820316,-0.1100006103515625,0.5019998550415039,0.07999992370605469
2020-01-30,12.899999618530272,13.020000457763672,12.31999969482422,12.619999885559082,12.619999885559082,275500,-0.04321453472007275,-0.04417608687112917,0.08813725570965536,13.115999794006347,0.7000007629394513,0.0542636266387118,0.0554675728436776,-0.27999973297118963,0.12000083923340021,0.3000001907348615
2020-01-31,12.710000038146973,12.96500015258789,12.420000076293944,12.720000267028809,12.720000267028809,191500,0.007923960568664956,0.007892730859958341,0.08573772477902088,12.911999893188476,0.5450000762939471,0.04287962821858529,0.04284591704818026,0.010000228881835938,0.24499988555908203,0.2899999618530291
2020-02-03,12.84000015258789,13.470000267028809,12.729999542236328,13.220000267028809,13.220000267028809,269800,0.03930817527543895,0.03855527571758399,0.07478128474989519,12.995999908447265,0.7400007247924805,0.05763245451701447,0.05597584794593922,0.38000011444091797,0.25,0.1100006103515625
2020-02-04,13.5,13.69499969482422,12.210000038146973,12.270000457763672,12.270000457763672,461400,-0.071860801064768,-0.07457355859201886,0.07649159633235084,12.804000091552734,1.4849996566772479,0.10999997456868503,0.12102686236964523,-1.2299995422363281,0.19499969482422053,0.06000041961669922
2020-02-05,12.300000190734863,12.890000343322754,12.300000190734863,12.399999618530272,12.399999618530272,334900,0.010594878232815796,0.01053914581693105,0.04922899935310719,12.646000099182128,0.5900001525878906,0.04796749133648925,0.04758065893052191,0.09999942779540838,0.49000072479248225,0.0
2020-02-06,12.399999618530272,13.0,12.18000030517578,12.329999923706056,12.329999923706056,207500,-0.005645136853037469,-0.005661130858718,0.03591051298332889,12.588000106811524,0.8199996948242205,0.06612900968148676,0.06650443632588048,-0.0699996948242152,0.6000003814697283,0.149999618530277
2020-02-07,12.5,12.59000015258789,12.100000381469728,12.539999961853027,12.539999961853027,314700,0.01703163336953617,0.01688822117416633,0.03643260423676404,12.552000045776367,0.4899997711181623,0.03919998168945298,0.03907494199431842,0.039999961853027344,0.05000019073486328,0.39999961853027166
2020-02-10,12.539999961853027,13.470000267028809,12.40999984741211,13.31999969482422,13.31999969482422,451900,0.06220093583285258,0.06034311003839665,0.04040687516561402,12.57199993133545,1.0600004196166992,0.08452953930153471,0.07957961290559082,0.7799997329711932,0.15000057220458807,0.13000011444091797
2020-02-11,13.369999885559082,14.932000160217283,13.369999885559082,14.239999771118164,14.239999771118164,567700,0.06906907637929072,0.06678824770951897,0.04423348009722052,12.965999794006347,1.5620002746582013,0.11682874256007404,0.1096910322868319,0.869999885559082,0.6920003890991193,0.0
2020-02-12,14.239999771118164,14.479999542236328,13.420000076293944,13.710000038146973,13.710000038146973,514000,-0.03721908296980081,-0.03792939355402458,0.04499419227741525,13.227999877929687,1.0599994659423846,0.07443816593960173,0.07731578869387463,-0.5299997329711914,0.23999977111816406,0.2899999618530291
2020-02-13,13.420000076293944,13.68000030517578,13.130000114440918,13.220000267028809,13.220000267028809,238100,-0.03574031872755501,-0.036394641734251554,0.04546603556466672,13.405999946594239,0.5500001907348615,0.04098362053711323,0.04160364444973449,-0.19999980926513494,0.26000022888183594,0.09000015258789062
2020-02-14,13.260000228881836,13.5,13.0,13.109999656677246,13.109999656677246,201800,-0.008320772173197932,-0.008355583034636016,0.043425575899451764,13.519999885559082,0.5,0.037707389997697086,0.038138826322954,-0.15000057220458984,0.23999977111816406,0.1099996566772461
2020-02-18,13.470000267028809,14.170000076293944,12.8100004196167,13.140000343322754,13.140000343322754,499600,0.0022883819550847395,0.002285767596772459,0.03917469994273147,13.48400001525879,1.3599996566772443,0.10096508015713877,0.10350073220267031,-0.3299999237060547,0.6999998092651349,0.3299999237060547
2020-02-19,13.149999618530272,13.329999923706056,11.510000228881836,12.640000343322754,12.640000343322754,1205600,-0.03805174938629896,-0.038794623304206244,0.03946565766784417,13.164000129699707,1.8199996948242205,0.13840302263275925,0.14398731371757115,-0.5099992752075178,0.1800003051757848,1.130000114440918
2020-02-20,12.619999885559082,13.039999961853027,12.083000183105469,12.979999542236328,12.979999542236328,444100,0.026898670069513297,0.02654326012877517,0.040198157950315054,13.018000030517578,0.9569997787475586,0.07583199583406036,0.07372879911386167,0.3599996566772461,0.06000041961669922,0.5369997024536133
2020-02-21,12.350000381469728,12.75,12.3100004196167,12.510000228881836,12.510000228881836,266600,-0.036209501535430344,-0.03688133323436649,0.03968019946685046,12.876000022888183,0.4399995803833008,0.03562749528684128,0.03517182832398946,0.1599998474121076,0.23999977111816406,0.03999996185302912
2020-02-24,12.010000228881836,12.470000267028809,11.84000015258789,11.84000015258789,11.84000015258789,647000,-0.05355715939533845,-0.055044700431379656,0.041980726502650945,12.622000122070313,0.630000114440918,0.05245629495708783,0.053209468439341,-0.1700000762939453,0.46000003814697266,0.0
2020-02-25,12.039999961853027,12.38599967956543,11.119999885559082,11.18000030517578,11.18000030517578,548200,-0.055743229637362224,-0.057357147319816004,0.04221253491736735,12.230000114440918,1.2659997940063477,0.10514948488517294,0.11323790334963169,-0.8599996566772479,0.34599971771240234,0.06000041961669744
2020-02-26,11.210000038146973,11.529999732971191,10.710000038146973,10.81999969482422,10.81999969482422,473200,-0.03220041149595465,-0.032730249809984624,0.038982583748489744,11.865999984741212,0.8199996948242188,0.0731489466577884,0.07578555618781284,-0.39000034332275213,0.31999969482421875,0.10999965667724787
2020-02-27,11.0,11.279999732971191,10.699999809265137,10.699999809265137,10.699999809265137,405600,-0.011090562748951482,-0.01115252157137725,0.0386312173567721,11.410000038146972,0.5799999237060547,0.05272726579145952,0.05420560131261239,-0.3000001907348633,0.2799997329711914,0.0
2020-02-28,10.779999732971191,10.960000038146973,10.010000228881836,10.850000381469728,10.850000381469728,1193200,0.01401874531574343,0.01392139150279581,0.03911008691230625,11.07800006866455,0.9499998092651367,0.08812614404428162,0.08755758302899257,0.07000064849853693,0.10999965667724432,0.7699995040893555
2020-03-02,11.010000228881836,12.380000114440918,11.010000228881836,12.300000190734863,12.300000190734863,679900,0.13364053071754078,0.12543416274030283,0.05204946760357212,11.170000076293945,1.369999885559082,0.12443232126056167,0.11138210278980747,1.2899999618530273,0.07999992370605469,0.0
2020-03-03,12.0600004196167,13.380000114440918,12.010000228881836,13.25,13.25,770600,0.07723575565313712,0.07439827454696024,0.053348527660072705,11.58400001525879,1.369999885559082,0.1135986598583074,0.10339621777804393,1.1899995803833008,0.13000011444091797,0.05000019073486328
2020-03-04,13.270000457763672,13.390000343322754,12.81999969482422,12.949999809265137,12.949999809265137,274200,-0.022641523829046273,-0.02290177901524526,0.050220541518459796,12.010000038146973,0.5700006484985334,0.04295407903810976,0.044015494740835735,-0.32000064849853516,0.11999988555908203,0.1300001144409162
2020-03-05,12.90999984741211,13.229999542236328,12.800000190734863,12.989999771118164,12.989999771118164,282000,0.003088800188584484,0.0030840396456732755,0.04948841947856508,12.468000030517578,0.42999935150146484,0.03330746371679167,0.03310233711146948,0.07999992370605469,0.23999977111816406,0.1099996566772461
2020-03-06,12.949999809265137,13.170000076293944,12.130000114440918,12.15999984741211,12.15999984741211,242300,-0.06389529933260418,-0.0660279490729847,0.051444063930333066,12.729999923706055,1.0399999618530256,0.0803088785460022,0.08552631372560077,-0.7899999618530273,0.22000026702880682,0.029999732971191406
2020-03-09,11.68000030517578,11.850000381469728,10.869999885559082,11.020000457763672,11.020000457763672,303000,-0.09374995098302175,-0.09844001872555364,0.0567743673167499,12.473999977111816,0.9800004959106463,0.08390414985489143,0.08892926090762807,-0.6599998474121076,0.17000007629394887,0.15000057220458984
2020-03-10,11.31999969482422,12.220000267028809,11.31999969482422,11.489999771118164,11.489999771118164,304300,0.04264966368702594,0.04176522667645299,0.05835602285194015,12.121999931335449,0.9000005722045881,0.07950535304484949,0.07832903308378425,0.17000007629394354,0.7300004959106445,0.0
2020-03-11,11.300000190734863,11.6899995803833,11.130000114440918,11.229999542236328,11.229999542236328,148300,-0.02262839286867402,-0.02288834395279382,0.057917752136567684,11.777999877929688,0.5599994659423828,0.04955747402566768,0.04986638368382918,-0.07000064849853516,0.3899993896484375,0.09999942779541016
2020-03-12,10.93000030517578,11.199999809265137,10.300000190734863,10.65999984741211,10.65999984741211,338700,-0.050756876051546995,-0.05209032356414278,0.058137205629818944,11.311999893188476,0.8999996185302734,0.08234214029290454,0.08442773277794775,-0.2700004577636701,0.26999950408935725,0.3599996566772461
2020-03-13,11.109999656677246,11.800000190734863,10.779999732971191,11.729999542236328,11.729999542236328,514900,0.10037520733023086,0.09565121921671027,0.06404052127999038,11.22599983215332,1.0200004577636719,0.0918092249580439,0.08695656415764945,0.619999885559082,0.07000064849853516,0.3299999237060547
2020-03-16,10.8100004196167,11.880000114440918,10.699999809265137,11.18000030517578,11.18000030517578,204000,-0.04688825733369906,-0.04802312861681335,0.06366762134030908,11.257999801635743,1.1800003051757812,0.10915821085764783,0.10554564158907047,0.36999988555908025,0.6999998092651385,0.1100006103515625
2020-03-17,11.5,12.6899995803833,10.5,12.529999732971191,12.529999732971191,368200,0.12075128720438677,0.11399925257328469,0.06856115389227109,11.465999794006347,2.189999580383301,0.19043474612028702,0.17478049697164635,1.0299997329711914,0.15999984741210938,1.0
2020-03-18,11.220000267028809,12.0,11.140000343322754,11.979999542236328,11.979999542236328,338400,-0.04389466899090222,-0.04488719312017331,0.06914135001758273,11.615999794006347,0.8599996566772461,0.07664880893135526,0.07178628460253751,0.7599992752075195,0.020000457763671875,0.07999992370605469
2020-03-19,11.970000267028809,11.970000267028809,10.899999618530272,10.979999542236328,10.979999542236328,193000,-0.08347245727968766,-0.08716316008594216,0.07321561979123908,11.679999732971192,1.070000648498537,0.08939019420457643,0.09744997204987195,-0.9900007247924805,0.0,0.07999992370605646
2020-03-20,11.149999618530272,11.380000114440918,10.40999984741211,10.630000114440918,10.630000114440918,284600,-0.03187608764910066,-0.03239519127100321,0.07363982355685673,11.45999984741211,0.9700002670288086,0.0869955426201771,0.09125120005512112,-0.5199995040893537,0.2300004959106463,0.2200002670288086
2020-03-23,10.630000114440918,11.170000076293944,10.539999961853027,11.039999961853027,11.039999961853027,149600,0.03857006989634204,0.0378448342739075,0.06593684147863672,11.431999778747558,0.6300001144409162,0.059266237785365335,0.05706522795450923,0.4099998474121094,0.1300001144409162,0.09000015258789062
2020-03-24,11.300000190734863,11.84000015258789,10.710000038146973,10.970000267028809,10.970000267028809,325400,-0.00634055208931994,-0.006360738764736418,0.061975896363961856,11.119999885559082,1.130000114440918,0.10000000843959558,0.10300821211802715,-0.3299999237060547,0.5399999618530273,0.26000022888183594
2020-03-25,11.0,11.390000343322754,10.779999732971191,10.779999732971191,10.779999732971191,261700,-0.017320011798785284,-0.01747175791878197,0.06192719526991962,10.879999923706055,0.6100006103515625,0.05545460094105114,0.05658632889255496,-0.2200002670288086,0.3900003433227539,0.0
2020-03-26,10.800000190734863,11.210000038146973,10.5,10.579999923706056,10.579999923706056,238600,-0.018552858461900024,-0.018727121491083576,0.061797941981010296,10.8,0.7100000381469727,0.06574074311184454,0.0671077545620877,-0.22000026702880682,0.4099998474121094,0.07999992370605646
2020-03-27,10.510000228881836,11.199999809265137,10.479999542236328,10.8100004196167,10.8100004196167,320100,0.021739177464008552,0.02150625124956651,0.06062349592448901,10.836000061035156,0.7200002670288086,0.06850620850133034,0.06660501749123321,0.3000001907348633,0.3899993896484375,0.030000686645507812
2020-03-30,10.859999656677246,11.100000381469728,10.460000038146973,10.470000267028809,10.470000267028809,120400,-0.03145237182145699,-0.03195762008194292,0.05576241825683041,10.722000122070312,0.6400003433227557,0.058931893513390024,0.06112706084050329,-0.3899993896484375,0.24000072479248225,0.010000228881835938
2020-03-31,10.5,10.859999656677246,10.149999618530272,10.149999618530272,10.149999618530272,241700,-0.030563575963436618,-0.031040382482057982,0.0547077024539416,10.557999992370606,0.7100000381469744,0.0676190512520928,0.06995074530355333,-0.35000038146972834,0.3599996566772461,0.0
2020-04-01,10.100000381469728,10.279999732971191,9.920000076293944,10.170000076293944,10.170000076293944,133900,0.0019704885236802028,0.0019685496577599437,0.054609552007713696,10.436000061035156,0.35999965667724787,0.03564352901785352,0.03539819606456046,0.0699996948242152,0.10999965667724787,0.1800003051757848
