date,open,high,low,close,volume,daily_return,log_return,rolling_volatility,moving_average,absolute_range,relative_range_on_open,relative_range_on_close,open_close_range,upper_shadow,lower_shadow
2025-02-24,406.3316944915949,407.1870941067446,397.1906962904959,401.8457336425781,26443700,-0.010313343979537204,-0.010366895023308403,0.008911298843452256,408.0326293945312,9.996397816248702,0.024601570470047303,0.02487620740833845,-4.485960849016749,0.8553996151497358,4.655037352082218
2025-02-25,398.9612079589026,399.77684273234365,394.58467628789543,395.77825927734375,29387400,-0.015099014017730283,-0.015214164708118934,0.009348951274268191,405.86021728515624,5.192166444448219,0.01301421376532194,0.013118877358065745,-3.1829486815588552,0.8156347734410474,1.1935829894483163
2025-02-26,395.8877115559134,401.44790050472056,392.1477511905504,397.5985412597656,19619000,0.004599247027225584,0.00458870280856679,0.00939797547555515,403.0333740234375,9.300149314170142,0.02349188682219713,0.023390803408642323,1.7108297038521982,3.8493592449549396,3.739960365363004
2025-02-27,399.13027515598884,403.5764407452776,390.0788238664077,390.4368896484375,21127400,-0.018012268326329628,-0.018176463909713544,0.01019424745873308,398.3385437011719,13.497616878869906,0.033817572153840604,0.034570547088989496,-8.69338550755134,4.446165589288739,0.35806578202982564
2025-02-28,390.5662102627109,395.50970978817173,384.50868780557136,394.87310791015625,32845700,0.01136219035479269,0.01129812549135796,0.010616135042365261,396.10650634765625,11.001021982600378,0.02816685543585718,0.02785963835527486,4.306897647445339,0.6366018780154832,6.057522457139555
2025-03-03,396.693360360252,396.693360360252,384.1008642400347,386.4184265136719,23007700,-0.021411134937069587,-0.021643678627439995,0.011294149584740665,393.021044921875,12.592496120217277,0.03174365234845767,0.03258772164109452,-10.274933846580097,0.0,2.3175622736371793
2025-03-04,381.3555708063787,390.48661254503907,378.9683745181786,386.53778076171875,29342900,0.00030887307606852765,0.0003088253846001219,0.011047431742614624,391.17294921875,11.518238026860445,0.03020340833753932,0.029798479217639177,5.182209955340056,3.9488317833203155,2.387196288200073
2025-03-05,387.26388146240924,399.52815002362524,386.7367088462604,398.881591796875,23433100,0.03193429374699486,0.03143499618261255,0.014323704669196715,391.4295593261719,12.791441177364845,0.033030297400989304,0.03206826647412376,11.617710334465755,0.6465582267502441,0.5271726161488459
2025-03-06,392.17758313531544,400.00561314926756,390.586108729763,394.773681640625,23304600,-0.010298570404677632,-0.010351967607136501,0.014466096884479055,392.2969177246094,9.419504419504563,0.024018467206103653,0.023860517703101183,2.5960985053095555,5.23193150864256,1.5914744055524466
2025-03-07,390.2280267594304,392.6947831487431,383.4841811851977,391.2127380371094,22034100,-0.00902021530087016,-0.00906114375109742,0.014491176270976115,391.56484375,9.2106019635454,0.02360312774054949,0.02354371692946181,0.9847112776789686,1.482045111633738,6.743845574232694
2025-03-10,383.7825787420743,384.3395902213564,375.20854809150063,378.13287353515625,32840100,-0.03343414779278586,-0.034005847934470375,0.01659825022438836,389.90773315429686,9.131042129855757,0.023792226733648544,0.024147707773962728,-5.649705206918043,0.5570114792820959,2.9243254436556185
2025-03-11,376.9790454259089,383.9417190881288,374.900193646485,378.42132568359375,30380200,0.0007628327728841366,0.0007625419638474885,0.016535940379845227,388.28444213867186,9.041525441643842,0.02398415920287764,0.023892748183023005,1.4422802576848426,5.520393404535071,2.0788517794239283
2025-03-12,380.9080172396425,383.1659020465141,376.92934634163805,381.2262878417969,24253600,0.007412272955643173,0.0073849370581050445,0.016207441939535352,384.7533813476563,6.236555704876025,0.016372865423182708,0.016359196371746803,0.31827060215437086,1.939614204717202,3.9786708980044523
2025-03-13,381.11688044146297,383.2653663209318,375.4373363609022,376.7502746582031,20473000,-0.011741092695714661,-0.011810563636463961,0.016023048706681718,381.14869995117186,7.828029960029596,0.020539709369372657,0.020777768422680972,-4.366605783259843,2.148485879468808,1.3129382973009456
2025-03-14,377.7548866940246,388.1491759928466,377.48633735073093,386.4880676269531,19952800,0.025846810536725773,0.02551842813202982,0.017533519814851104,380.2037658691406,10.662838642115673,0.028226871491810513,0.027589050051624577,8.73318093292852,1.661108365893483,0.268549343293671
2025-03-17,384.6380144395121,390.61594671729495,383.51403507382423,386.6273498535156,22474300,0.00036037911187714045,0.00036031419092197087,0.017442740223816797,381.9026611328125,7.101911643470714,0.0184638839034657,0.01836888064479005,1.9893354140035058,3.988596863779321,1.1239793656878874
2025-03-18,385.0060336134189,385.3044217812384,379.06786623501773,381.4749450683594,19486900,-0.013326539850603947,-0.01341613506929411,0.017355629971296662,382.5133850097656,6.236555546220643,0.016198591714754042,0.016348532523159726,-3.5310885450595038,0.2983881678194962,2.407078833341643
2025-03-19,383.47421674907764,387.6020814133235,381.9523764633006,385.75201416015625,19185500,0.011211926620843915,0.011149538863096421,0.017626353070598066,383.4185302734375,5.649704950022908,0.014732946058065056,0.014645950617583212,2.277797411078609,1.8500672531672535,1.5218402857770457
2025-03-20,383.68311164841384,389.70086948967395,381.2362375881449,384.7772521972656,18470500,-0.002526913475780157,-0.0025301115102107264,0.01705544856517461,385.02392578125,8.46463190152906,0.02206151807193845,0.02199878462978746,1.094140548851783,4.9236172924083235,2.4468740602689536
2025-03-21,381.17650921899354,389.6510660283216,380.75873548145654,389.17364501953125,39675900,0.011425812719333184,0.011361031109212905,0.017058688937939895,385.5610412597656,8.892330546865082,0.023328642588927903,0.02284926191859371,7.997135800537706,0.4774210087903725,0.4177737375370043
2025-03-24,393.29158399443577,393.29158399443577,387.73139545576913,390.98394775390625,21004500,0.004651658090270017,0.004640872562899443,0.016106714265576482,386.43236083984374,5.560188538666637,0.014137573151693226,0.014221014879532444,-2.3076362405295185,0.0,3.252552298137118
2025-03-25,391.8195087441688,394.2464699747621,390.54633531859656,393.0528869628906,15775000,0.005291621870590513,0.005277670435085185,0.01614730894671132,388.74794921875,3.700134656165517,0.009443467141350153,0.009413834063798285,1.233378218721839,1.1935830118714534,1.2731734255722245
2025-03-26,392.89374127883343,393.2020858372719,386.49803525659746,387.89056396484375,16108400,-0.013133914466157526,-0.013220927037634,0.014150995057230048,389.1756591796875,6.704050580674448,0.017063266416139315,0.01728335567678843,-5.003177313989681,0.30834455843847763,1.3925287082462887
2025-03-27,388.04970169840396,390.1484359049866,385.33424804034394,388.4972839355469,13766800,0.001564152436454025,0.0015629304241415246,0.01397373450683911,389.91966552734374,4.81418786464269,0.012406111494409353,0.012391818588470188,0.44758223714291034,1.651151969439752,2.715453658060028
2025-03-28,386.01060482786494,387.05502406399853,374.920066699825,376.78009033203125,21632000,-0.030160297350906418,-0.030624476141755178,0.01583935299821285,387.4409545898437,12.134957364173545,0.03143684969376665,0.03220700264039911,-9.230514495833688,1.0444192361335922,1.8600236322062642
2025-03-31,370.5534967757106,375.0593400396717,365.28173999012597,373.3883056640625,35184700,-0.009002027323099293,-0.00904279038895328,0.013419964773100928,383.921826171875,9.777600049545754,0.02638647357162564,0.026186144293288773,2.8348088883519154,1.6710343756092243,5.271756785584614
2025-04-01,372.65223585591366,380.80852287787553,371.2398247656492,380.15203857421875,19689500,0.018114474415922288,0.01795236211660503,0.01427355960656702,381.34165649414064,9.568698112226343,0.025677286197542337,0.025170713665285803,7.499802718305091,0.6564843036567822,1.4124110902644702
2025-04-02,375.95454781806535,383.0266205201498,374.6117403662579,380.1023254394531,16092600,-0.0001307717168953504,-0.00013078026826184632,0.0141385232907959,379.7840087890625,8.414880153891886,0.022382706108303486,0.022138460069043436,4.147777621387775,2.924295080696652,1.3428074518074595
2025-04-03,372.79148704012755,375.4671453752222,367.38049274092737,371.12042236328125,30198000,-0.02363022395558223,-0.02391389542377379,0.015157326875033334,376.3086364746094,8.086652634294808,0.021692160136222088,0.02178983463857715,-1.6710646768462993,2.6756583350946244,3.739929622353884
2025-04-04,362.1883363320907,372.5925514540549,357.5631378295283,357.92120361328125,49209900,-0.03556586475610224,-0.036213737984330814,0.015808420221202806,372.5368591308594,15.029413624526626,0.041496128165613114,0.04199084455685188,-4.267132718809478,10.404215121964171,0.35806578375297704
2025-04-07,349.00902084094025,369.021730877009,342.9514979578054,355.9517822265625,50425000,-0.005502388142521575,-0.0055175820409396874,0.015735574606805622,369.0495544433594,26.070232919203647,0.0746978770244597,0.07324091132829334,6.942761385622248,13.06994865044652,6.0575228831348795
2025-04-08,366.2963003111999,371.657542893924,348.38232711080923,352.6693420410156,35868900,-0.009221586600899778,-0.009264368645956865,0.015622704075191023,363.5530151367187,23.27521578311479,0.06354204441415463,0.06599727565887445,-13.626958270184275,5.361242582724117,4.2870149302063965
2025-04-09,351.65482301024804,391.13318598606264,351.2171667990214,388.40777587890625,50199700,0.10133694534109572,0.09652484665330896,0.03049300373598094,365.2141052246094,39.91601918704123,0.11350909066268652,0.10276833180468002,36.75295286865821,2.7254101071563923,0.43765621122662424
2025-04-10,380.02270330397937,381.852888057324,365.8387335220006,379.3164978027344,38024400,-0.02340652953097999,-0.023684813359910215,0.031123730587663656,366.8533203125,16.01415453532337,0.042139994258484297,0.04221844983829736,-0.7062055012449946,1.8301847533446107,13.477764280733766
2025-04-11,378.61031016462425,387.97010607095405,376.86964177115533,386.378662109375,23839200,0.01861813115841149,0.018446935386927366,0.03137672705171668,372.54481201171876,11.100464299798716,0.029318969932361594,0.02872949618697222,7.768351944750748,1.5914439615790457,1.7406683934689227
2025-04-14,391.1232211496066,392.54558862795363,382.1612557582716,385.7420654296875,19251200,-0.0016475979191296064,-0.0016489567012706835,0.031345408828285584,378.50286865234375,10.384332869682055,0.026550029014283445,0.02692040562938007,-5.381155719919093,1.4223674783470415,3.5808096714159205
2025-04-15,386.4383315419063,389.80031299588615,382.11152127039287,383.67315673828125,17199900,-0.0053634510643832956,-0.0053778860052446096,0.0313161380776803,384.70363159179686,7.6887917254932745,0.019896555537890485,0.02003995221051679,-2.7651748036250297,3.3619814539798654,1.5616354678883795
2025-04-16,378.6401344902522,379.5750941222194,366.03768244767394,369.62841796875,21967800,-0.036605997899174736,-0.037292810567463135,0.03254624836040738,380.9477600097656,13.537411674545467,0.03575271198540623,0.03662438009755511,-9.011716521502194,0.9349596319672173,3.5907355210760556
2025-04-17,371.757014425277,372.32398224080106,364.9336092793292,365.81884765625,21120200,-0.010306486534328307,-0.010359966141919535,0.03256681133502943,378.24822998046875,7.390372961471883,0.019879579065635478,0.020202275002561963,-5.938166769027021,0.5669678155240376,0.8852383769208245
2025-04-21,360.88536094814043,362.53651305850417,353.7734925946294,357.205078125,20807300,-0.023546543832930422,-0.02382819373677751,0.03221546887519637,372.41351318359375,8.763020463874795,0.024282005900300427,0.02453218333253446,-3.6802828231404305,1.6511521103637392,3.4315855303706257
2025-04-22,361.44235434917846,365.80892977570767,357.94110461161955,364.864013671875,19485000,0.021441284057543086,0.021214653503614796,0.03278959247767823,368.23790283203124,7.867825164088117,0.02176785611707047,0.021563719274227226,3.4216593226965415,0.9449161038326679,3.501249737558908
2025-04-23,374.05472426245655,378.3616523034824,371.0309260243866,372.3936462402344,20545500,0.02063681888653135,0.020426764723584782,0.032900694441006816,365.98200073242185,7.330726279095813,0.019598004793416775,0.019685422544418758,-1.6610780222221706,4.306928041025856,1.3627202158477871
2025-04-24,373.696621578229,386.37863321068227,373.18933139938025,385.2347412109375,22232300,0.03448258341770738,0.03390138231278414,0.03414257774870185,369.1032653808594,13.189301811302016,0.0352941424934477,0.03423705185530019,11.538119632708515,1.143891999744767,0.5072901788487343
2025-04-25,384.93638434344297,390.068873110604,382.54918803088736,389.7605285644531,18973200,0.011748128788409362,0.011679655291929304,0.033526584319147845,373.8916015625,7.5196850797166235,0.019534877412386943,0.01929309031731037,4.824144221010158,0.30834454615086315,2.387196312555602
2025-04-28,389.86991018310994,390.6457497092271,384.5783015368256,389.0741882324219,16579400,-0.0017609282667979675,-0.0017624805235211918,0.03176237982154764,380.2654235839844,6.067448172401498,0.015562750584039184,0.01559457901837728,-0.795721950688062,0.7758395261171813,4.495886695596255
2025-04-29,389.2134328165618,392.99318803647833,388.2983555925269,391.9388427734375,14974000,0.007362746303037682,0.007335773601002335,0.03161510877956737,385.6803894042969,4.694832443951441,0.01206235974431062,0.011978482180357193,2.725409956875694,1.0543452630408296,0.915077224034917
2025-04-30,388.21877036685504,394.54487238441686,382.39003252749313,393.15234375,36461100,0.0030961487970304624,0.0030913655987962678,0.03133698962537168,389.83212890625,12.15483985692373,0.03130925340224475,0.03091636117691014,4.93357338314496,1.3925286344168626,5.8287378393619065
2025-05-01,428.81116623183453,434.65981700987567,422.6342884776108,423.1316223144531,58938100,0.07625359238228668,0.07348611462395332,0.02689885652009227,397.4115051269531,12.025528532264843,0.028043879169329523,0.028420302095332386,-5.679543917381409,5.848650778041133,0.4973338368423015
2025-05-02,429.43779144193553,437.0967443095362,427.69712309519423,432.95892333984375,30757400,0.023225163299393836,0.022959563727747614,0.025937100172118577,406.0511840820312,9.399621214341948,0.021888202206844842,0.02171019167784625,3.5211318979082193,4.137820969692427,1.7406683467413018
2025-05-05,430.5617862640975,437.15643772408293,429.80582912695047,433.8442077636719,20136100,0.002044730749510837,0.002042643132850122,0.025847792823532376,415.00518798828125,7.350608597132464,0.0170721342014866,0.01694296815675493,3.2824214995743546,3.3122299604110594,0.7559571371470497
2025-05-06,429.8953841273505,435.39589519237757,428.8708776295015,430.99945068359375,15104200,-0.006557093604503628,-0.006578685782484525,0.026006341093537742,422.8173095703125,6.525017562876087,0.015178152182585756,0.015139271181267113,1.1040665562432537,4.396444508783816,1.0245064978490177
2025-05-07,431.5266230555768,435.7837995157977,428.8111693588705,431.03924560546875,23295300,9.233172295664005e-05,9.232746064547032e-05,0.02585232098142045,430.3946899414062,6.9726301569272096,0.016158053256494435,0.016176323218858996,-0.4873774501080561,4.257176460220876,2.2280762465982775
2025-05-08,435.59484674174973,441.3042603502225,433.3369618444988,435.8335876464844,23491300,0.011122750630934153,0.011061347733338665,0.02264952051609973,432.9350830078125,7.967298505723704,0.01829061699264606,0.018280597759221303,0.23874090473464094,5.470672703738103,2.2578848972509604
2025-05-09,437.6537503899646,438.38979471116045,433.55572467490674,436.3905334472656,15324200,0.0012778863689435482,0.001277070567085005,0.022057779557527985,433.62140502929685,4.834070036253706,0.011045421253551199,0.011077394365242035,-1.263216942698989,0.7360443211958341,2.8348087723588833
2025-05-12,443.5621064267163,446.9738092745622,437.43494989219903,446.8644104003906,22821900,0.02400115527343516,0.023717654813393652,0.019887904011876407,436.22544555664064,9.53885938236317,0.021505126890137415,0.021346205158330578,3.302303973674327,0.10939887417157479,6.127156534517269
2025-05-13,445.392292323668,448.2668964878236,442.9851831830833,446.74505615234375,23618800,-0.00026709275849456926,-0.0002671284341179979,0.020174382011769045,439.37456665039065,5.281713304740322,0.011858564676063329,0.011822656416681674,1.3527638286757337,1.521840335479851,2.407109140584737
2025-05-14,445.75038756339603,451.4796527444761,445.75038756339603,450.5247802734375,19902800,0.00846058410505357,0.008424993964706818,0.020117855996602877,443.27167358398435,5.729265181080052,0.012853079528203927,0.01271687026316906,4.774392710041468,0.9548724710385841,0.0
2025-05-15,449.1894577663049,454.5904670438241,448.8506535548848,451.54119873046875,21992300,0.0022560766944148547,0.002253535574645681,0.019381304259206464,446.41319580078124,5.739813488939319,0.012778157166648181,0.012711605286687237,2.3517409641638665,3.0492683133553555,0.3388042114200971
2025-05-16,450.4649981824022,452.7668963665248,447.1566619661563,452.6772155761719,23849800,0.0025158653272328024,0.0025127058361868737,0.01948863807567299,449.6705322265625,5.610234400368483,0.012454318144595971,0.012393454336392265,2.212217393769663,0.08968079035292931,3.308336216245891
2025-05-19,449.29907263869796,457.9785240250479,449.2193361148497,457.26104736328125,21336500,0.010126049267301873,0.010075124320893698,0.01921711186046286,451.74985961914064,8.759187910198193,0.01949522810887673,0.019155770999315543,7.9619747245832855,0.7174766617666251,0.07973652384828256
2025-05-20,453.9925667897047,456.73292449884485,452.72703072274504,456.56353759765625,15441800,-0.0015254082315715456,-0.00152657285120561,0.01946473301994347,453.71355590820315,4.005893776099811,0.008823699040771725,0.008774011602367553,2.5709708079515394,0.16938690118860222,1.265536066959669
2025-05-21,452.97614166677727,456.17487788050977,450.2258093649285,450.983154296875,19216900,-0.012222577672636903,-0.012297887659034713,0.020254311366809535,453.80523071289065,5.949068515581246,0.013133293276089489,0.013191332001871336,-1.9929873699022664,3.198736213732502,0.7573449319464771
2025-05-22,453.3548479183862,458.63625267798704,452.30851122486644,453.26513671875,18025600,0.005060016987625149,0.005047258123613586,0.009668067063044178,454.1500183105469,6.327741453120609,0.013957590797087364,0.013960353313135923,-0.08971119963621277,5.281404759600832,0.9566254938835641
2025-05-23,448.40228199038245,452.0992653985463,447.3360263474386,448.6015625,16883500,-0.010288843859711516,-0.010342139898617026,0.008944059417212005,453.3348876953125,4.763239051107746,0.010622691369822043,0.010617972493369873,0.19928050961755162,3.497702898546322,1.0662556429438723
2025-05-27,454.87944662996904,459.3337746022176,454.52069309116933,459.0746765136719,20974300,0.02334613806360042,0.023077785618445402,0.010417415036903362,453.69761352539064,4.813081511048267,0.01058100458639444,0.01048431063024433,4.195229883702837,0.259098088545727,0.3587535387997036
2025-05-28,459.60285995745147,460.89828970025724,455.3278931492698,455.7563781738281,17086300,-0.00722823215831403,-0.007254482400099014,0.010466705496772272,453.536181640625,5.570396550987425,0.012120021514885948,0.012222311782684132,-3.8464817836233465,1.2954297428057657,0.42848502455831294
2025-05-29,459.93167902845283,460.10109634693043,453.71356774793736,457.0717468261719,13974800,0.0028861223130092206,0.0028819654582133056,0.010422267486570424,454.7539001464844,6.387528598993072,0.013887994435360299,0.01397489265820296,-2.859932202280959,0.1694173184775991,3.358179078234514
2025-05-30,458.1080789456966,460.06119805700706,453.942742633105,458.7458190917969,34770500,0.0036626028129052024,0.0036559118158888404,0.010232962598263517,455.85003662109375,6.1184554239020486,0.013355921244574515,0.013337354084261902,0.6377401461002705,1.3153789652101864,4.165336312591592
2025-06-02,455.53716828611505,460.48971303831235,455.2880448481698,460.3502197265625,16626500,0.0034973629578618493,0.0034912614061212255,0.010215864320520145,458.19976806640625,5.201668190142527,0.011418756914420316,0.011299371581124039,4.8130514404474525,0.13949331174984536,0.2491234379452294
2025-06-03,459.85196958801225,462.5126212670428,459.24409259023946,461.3467102050781,15743800,0.002164635609618104,0.0021622961613839056,0.008560227789628467,458.6541748046875,3.268528676803328,0.007107784445789475,0.007084755574284684,1.4947406170658724,1.165911061964664,0.6078769977727916
2025-06-04,462.3730793208357,464.05715611586317,461.3965045417047,462.2435302734375,14162700,0.001943917770565129,0.001942030807420834,0.00853507492820504,459.95160522460935,2.6606515741584644,0.0057543392839103135,0.005755952003448423,-0.12954904739819995,1.6840767950274653,0.8470257317327992
2025-06-05,463.3296970825432,468.00325491639626,462.4029652503908,466.0401611328125,20131700,0.008213486205267406,0.008179939094749872,0.008522685021969153,461.7452880859375,5.6002896660054375,0.012087050973138322,0.01201675334673456,2.7104640502693087,1.9630937835837585,0.9267318321523703
